Street Address, Street Name, Zipcode, City, State, Latitude, Longitude, Price, Listing Type, Home Type, ZPID, Area, Bedrooms, Bathrooms, Unit, Floor, Block, Time on Zillow, Is Non-Owner Occupied, Is Zillow Owned, Days on Zillow, Is Showcase Listing
305 Cornell St, 305 Cornell St, 02131, Roslindale, MA, 42.28163, -71.138374, 700000, FOR_SALE, MULTI_FAMILY, 59143907, 1254, 2, 2, , 8, 3, 2055227000, true, false, -1, false
80 Paul Gore St #3, 80 Paul Gore St #3, 02130, Jamaica Plain, MA, 42.319515, -71.107506, 599000, FOR_SALE, CONDO, 59162283, 1202, 2, 1, # 3, 7, 8, 2228027000, true, false, -1, false
20 Appleton St, 20 Appleton St, 02116, Boston, MA, 42.34594, -71.071236, 2600000, FOR_SALE, SINGLE_FAMILY, 59175857, 2680, 4, 3, , 9, 6, 3437627000, true, false, -1, false
108 Goodenough St, 108 Goodenough St, 02135, Brighton, MA, 42.35407, -71.153175, 1225000, FOR_SALE, SINGLE_FAMILY, 59092400, 3060, 5, 3, , 2, 10, 4042427000, true, false, -1, false
39-41 Mount Vernon St #V, 39-41 Mount Vernon St #V, 02114, Boston, MA, 42.358524, -71.06497, 7495000, FOR_SALE, CONDO, 2069697521, 2903, 3, 4, # V, 1, 6, 327227000, true, false, -1, false
39 Union Park, 39 Union Park, 02118, Boston, MA, 42.343224, -71.07166, 11500000, FOR_SALE, SINGLE_FAMILY, 239892270, 6830, 5, 8, , 7, 7, 6634427000, true, false, -1, false
170 Tremont St APT 702, 170 Tremont St APT 702, 02111, Boston, MA, 42.353455, -71.06414, 965000, FOR_SALE, CONDO, 59164772, 812, 2, 2, Apt 702, 9, 2, 500027000, true, false, -1, false
60 Seymour St #1, 60 Seymour St #1, 02131, Roslindale, MA, 42.279682, -71.121124, 589000, FOR_SALE, CONDO, 318227185, 1005, 3, 2, # 1, 1, 8, 586427000, true, false, -1, false
30 Perrin St, 30 Perrin St, 02119, Roxbury, MA, 42.322273, -71.07831, 1579000, FOR_SALE, SINGLE_FAMILY, 59185820, 5010, 6, 5, , 9, 2, 11472827000, true, false, -1, false
178 Brighton Ave APT 4, 178 Brighton Ave APT 4, 02134, Allston, MA, 42.352905, -71.13348, 625000, FOR_SALE, CONDO, 59215379, 1850, 4, 2, Apt 4, 6, 3, 1018427000, true, false, -1, false
17 Cazenove St APT 408, 17 Cazenove St APT 408, 02116, Boston, MA, 42.34721, -71.07298, 895000, FOR_SALE, CONDO, 59168837, 774, 1, 2, Apt 408, 4, 1, 2746427000, true, false, -1, false
57 Mount Vernon St UNIT 5, 57 Mount Vernon St UNIT 5, 02108, Boston, MA, 42.358574, -71.06601, 999000, FOR_SALE, CONDO, 59166299, 900, 2, 1, Unit 5, 1, 7, 3437627000, true, false, -1, false
642 Canterbury St #642, 642 Canterbury St #642, 02131, Boston, MA, 42.2867, -71.11002, 490000, FOR_SALE, TOWNHOUSE, 59141085, 1272, 2, 2, # 642, 3, 6, 15447227000, true, false, -1, false
25 Brinsley St FLOOR 2, 25 Brinsley St FLOOR 2, 02121, Dorchester, MA, 42.30552, -71.078384, 499900, FOR_SALE, CONDO, 353481048, 1220, 4, 2, Floor 2, 5, 4, 9831227000, true, false, -1, false
18 Chestnut St #PENTHOUSE, 18 Chestnut St #PENTHOUSE, 02108, Boston, MA, 42.35746, -71.0671, 1350000, FOR_SALE, CONDO, 439248187, 1350, 2, 2, # PENTHOUSE, 6, 8, 3437627000, true, false, -1, false
165 Commonwealth Ave #A, 165 Commonwealth Ave #A, 02116, Boston, MA, 42.352085, -71.07919, 3750000, FOR_SALE, CONDO, 59170861, 2653, 3, 3, # A, 9, 8, 2055227000, true, false, -1, false
43 Anderson St APT 1, 43 Anderson St APT 1, 02114, Boston, MA, 42.35978, -71.06788, 1475000, FOR_SALE, CONDO, 59173832, 1225, 3, 2, Apt 1, 9, 9, 4042427000, true, false, -1, false
268 Bremen St #2, 268 Bremen St #2, 02128, Boston, MA, 42.375256, -71.03171, 769900, FOR_SALE, CONDO, 441810421, 1184, 2, 2, # 2, 3, 10, 500027000, true, false, -1, false
55 Commercial Wharf APT 6, 55 Commercial Wharf APT 6, 02110, Boston, MA, 42.362007, -71.04963, 1695000, FOR_SALE, CONDO, 59174575, 1325, 2, 2, Apt 6, 9, 2, 8621627000, true, false, -1, false
11 Dartmouth St #1, 11 Dartmouth St #1, 02116, Boston, MA, 42.343338, -71.073875, 999900, FOR_SALE, CONDO, 118323765, 922, 2, 2, # 1, 4, 1, 5079227000, true, false, -1, false
723 E 4th St #3, 723 E 4th St #3, 02127, South Boston, MA, 42.334637, -71.035736, 719000, FOR_SALE, CONDO, 67095968, 749, 1, 1, # 3, 6, 1, 240827000, true, false, -1, false
46 N Bennet St APT 6, 46 N Bennet St APT 6, 02113, Boston, MA, 42.365654, -71.05496, 900000, FOR_SALE, CONDO, 2057773087, 1002, 2, 2, Apt 6, 5, 5, 4042427000, true, false, -1, false
46 Brook Farm Rd, 46 Brook Farm Rd, 02132, West Roxbury, MA, 42.293026, -71.16474, 749000, FOR_SALE, SINGLE_FAMILY, 59156325, 1354, 4, 1, , 10, 4, 3524027000, true, false, -1, false
21 Aberdeen St APT B, 21 Aberdeen St APT B, 02215, Boston, MA, 42.346004, -71.10387, 399000, FOR_SALE, CONDO, 59170026, 425, 1, 1, Apt B, 5, 6, 2746427000, true, false, -1, false
38 Rockview St #3, 38 Rockview St #3, 02130, Boston, MA, 42.315163, -71.1093, 948000, FOR_SALE, CONDO, 87793301, 1420, 3, 2, # 3, 3, 2, 2919227000, true, false, -1, false
68 Ferrin St, 68 Ferrin St, 02129, Charlestown, MA, 42.376747, -71.05835, 1095000, FOR_SALE, SINGLE_FAMILY, 59101207, 1738, 3, 3, , 7, 3, 2228027000, true, false, -1, false
229 Harrison Ave, 229 Harrison Ave, 02111, Boston, MA, 42.347622, -71.06294, 2088000, FOR_SALE, MULTI_FAMILY, 59181472, 2988, 6, 4, , 4, 10, 240827000, true, false, -1, false
67 Cottage St #2, 67 Cottage St #2, 02128, Boston, MA, 42.36732, -71.03542, 399000, FOR_SALE, CONDO, 333605425, 621, 1, 1, # 2, 7, 5, 2400827000, true, false, -1, false
165 W 6th St APT A, 165 W 6th St APT A, 02127, South Boston, MA, 42.336113, -71.05224, 599990, FOR_SALE, CONDO, 59147707, 890, 2, 1, Apt A, 4, 1, 3437627000, true, false, -1, false
16 Milford St, 16 Milford St, 02118, Boston, MA, 42.343952, -71.06982, 4150000, FOR_SALE, SINGLE_FAMILY, 59182052, 2937, 4, 3, , 10, 8, 845627000, true, false, -1, false
290 Commonwealth Ave APT 16, 290 Commonwealth Ave APT 16, 02115, Boston, MA, 42.349625, -71.08472, 425000, FOR_SALE, CONDO, 59177102, 175, 0, 1, Apt 16, 5, 7, 2660027000, true, false, -1, false
19 Bradshaw St, 19 Bradshaw St, 02121, Dorchester, MA, 42.298973, -71.08242, 799900, FOR_SALE, MULTI_FAMILY, 59111784, 2334, 5, 2, , 3, 6, 1450427000, true, false, -1, false
341 Beacon St APT 2F, 341 Beacon St APT 2F, 02116, Boston, MA, 42.35238, -71.08297, 1570000, FOR_SALE, TOWNHOUSE, 59167028, 1426, 2, 2, Apt 2F, 10, 7, 2746427000, true, false, -1, false
11 Park Dr APT 7, 11 Park Dr APT 7, 02215, Boston, MA, 42.34467, -71.09464, 399000, FOR_SALE, CONDO, 59179512, 340, 0, 1, Apt 7, 3, 10, 240827000, true, false, -1, false
84 Victoria Heights Rd #84, 84 Victoria Heights Rd #84, 02136, Hyde Park, MA, 42.271458, -71.112434, 434999, FOR_SALE, TOWNHOUSE, 440512813, 1793, 3, 3, # 84, 1, 8, 2919227000, true, false, -1, false
25 Worcester St #1, 25 Worcester St #1, 02118, Boston, MA, 42.33822, -71.07624, 1199500, FOR_SALE, TOWNHOUSE, 246886606, 1259, 2, 2, # 1, 7, 1, 2919227000, true, false, -1, false
113 Regent St #3, 113 Regent St #3, 02119, Roxbury, MA, 42.322906, -71.088135, 364900, FOR_SALE, CONDO, 81858963, 889, 3, 1, # 3, 4, 6, 3610427000, true, false, -1, false
677 E 7th St #1, 677 E 7th St #1, 02127, Boston, MA, 42.33222, -71.03313, 829000, FOR_SALE, CONDO, 441202154, 1074, 2, 3, # 1, 10, 5, 1450427000, true, false, -1, false
78 Harbor View St, 78 Harbor View St, 02125, Dorchester, MA, 42.31705, -71.05291, 939999, FOR_SALE, SINGLE_FAMILY, 59111022, 1836, 5, 4, , 9, 8, 5943227000, true, false, -1, false
59 Chellman St, 59 Chellman St, 02132, West Roxbury, MA, 42.291576, -71.16539, 1850000, FOR_SALE, SINGLE_FAMILY, 59156359, 3214, 4, 4, , 7, 6, 2832827000, true, false, -1, false
36 Winthrop St, 36 Winthrop St, 02129, Charlestown, MA, 42.37437, -71.06101, 3300000, FOR_SALE, SINGLE_FAMILY, 59101244, 3834, 6, 7, , 10, 10, 2228027000, true, false, -1, false
11 Robinwood Ave, 11 Robinwood Ave, 02130, Jamaica Plain, MA, 42.31666, -71.11295, 2399000, FOR_SALE, SINGLE_FAMILY, 59132958, 3390, 5, 4, , 3, 9, 3956027000, true, false, -1, false
331 Shawmut Ave #1, 331 Shawmut Ave #1, 02118, Boston, MA, 42.341892, -71.07139, 1850000, FOR_SALE, CONDO, 59182485, 1986, 3, 3, # 1, 2, 7, 2832827000, true, false, -1, false
79 Park St, 79 Park St, 02132, Boston, MA, 42.28529, -71.157036, 1099000, FOR_SALE, SINGLE_FAMILY, 59156433, 2642, 5, 4, , 4, 2, 14324027000, true, false, -1, false
24 Gayland St #3, 24 Gayland St #3, 02125, Boston, MA, 42.3201, -71.0757, 499900, FOR_SALE, CONDO, 71496748, 1250, 3, 1, # 3, 6, 2, 3351227000, true, false, -1, false
10 Waterloo St, 10 Waterloo St, 02136, Hyde Park, MA, 42.243523, -71.132996, 999999, FOR_SALE, SINGLE_FAMILY, 81898009, 4738, 4, 3, , 7, 6, 9658427000, true, false, -1, false
244 Brighton Ave APT 302, 244 Brighton Ave APT 302, 02134, Allston, MA, 42.353245, -71.13617, 649999, FOR_SALE, CONDO, 67094721, 855, 1, 1, Apt 302, 5, 2, 932027000, true, false, -1, false
129-129 Willow St #1, 129-129 Willow St #1, 02132, West Roxbury, MA, 42.290573, -71.15421, 625000, FOR_SALE, CONDO, 2063010653, 1468, 2, 1, # 1, 3, 6, 586427000, true, false, -1, false
106 Myrtle St APT 8, 106 Myrtle St APT 8, 02114, Boston, MA, 42.3592, -71.0683, 1050000, FOR_SALE, CONDO, 59173566, 782, 2, 1, Apt 8, 3, 9, 3264827000, true, false, -1, false
27 Clark St APT 4, 27 Clark St APT 4, 02109, Boston, MA, 42.365025, -71.05244, 599500, FOR_SALE, CONDO, 113389377, 604, 2, 1, Apt 4, 6, 2, 6288827000, true, false, -1, false
1166 Washington St #704-6, 1166 Washington St #704-6, 02118, Boston, MA, 42.34329, -71.06598, 5799000, FOR_SALE, CONDO, 71504923, 3827, 4, 3, # 704-6, 8, 8, 240827000, true, false, -1, false
69-1 Bradfield Ave, 69-1 Bradfield Ave, 02131, Roslindale, MA, 42.289932, -71.14022, 575000, FOR_SALE, CONDO, 441828003, 1092, 2, 1, , 9, 10, 413627000, true, false, -1, false
857 Beacon St APT 41, 857 Beacon St APT 41, 02215, Boston, MA, 42.34666, -71.103806, 819999, FOR_SALE, CONDO, 59212753, 934, 2, 1, Apt 41, 4, 1, 1536827000, true, false, -1, false
22 Belmont St, 22 Belmont St, 02129, Boston, MA, 42.381207, -71.06556, 1500000, FOR_SALE, SINGLE_FAMILY, 59099574, 1508, 3, 4, , 10, 3, 500027000, true, false, -1, false
31 Lorraine St #1, 31 Lorraine St #1, 02131, Roslindale, MA, 42.28404, -71.14504, 599999, FOR_SALE, CONDO, 239893952, 1119, 2, 2, # 1, 8, 10, 3005627000, true, false, -1, false
5 Newhill Pl #2, 5 Newhill Pl #2, 02127, South Boston, MA, 42.33605, -71.03592, 749900, FOR_SALE, TOWNHOUSE, 87793652, 975, 2, 2, # 2, 9, 3, 2919227000, true, false, -1, false
65 Auckland St #2, 65 Auckland St #2, 02125, Dorchester, MA, 42.312527, -71.05633, 699000, FOR_SALE, CONDO, 90141608, 1324, 2, 1, # 2, 2, 6, 413627000, true, false, -1, false
135 Marlborough St APT 2, 135 Marlborough St APT 2, 02116, Boston, MA, 42.353214, -71.078354, 629000, FOR_SALE, CONDO, 59171242, 653, 1, 1, Apt 2, 5, 6, 3610427000, true, false, -1, false
119 Marlborough St APT 6, 119 Marlborough St APT 6, 02116, Boston, MA, 42.353397, -71.07762, 749000, FOR_SALE, CONDO, 59171191, 580, 1, 1, Apt 6, 7, 2, 3437627000, true, false, -1, false
18-18R Polk St, 18-18R Polk St, 02129, Charlestown, MA, 42.379345, -71.061424, 1095000, FOR_SALE, SINGLE_FAMILY, 441747255, 1492, 4, 2, , 1, 2, 845627000, true, false, -1, false
191-193 Bunker Hill St #105, 191-193 Bunker Hill St #105, 02129, Charlestown, MA, 42.37903, -71.061554, 599000, FOR_SALE, CONDO, 440006888, 735, 2, 1, # 105, 4, 10, 3956027000, true, false, -1, false
64-66 Elmont St, 64-66 Elmont St, 02121, Dorchester, MA, 42.299614, -71.077934, 849900, FOR_SALE, MULTI_FAMILY, 189977382, 3022, 7, 2, , 5, 3, 5252027000, true, false, -1, false
144-144-144A Salem St, 144-144-144A Salem St, 02113, Boston, MA, 42.365566, -71.05548, 2850000, FOR_SALE, MULTI_FAMILY, 441834135, 4320, 9, 4, , 8, 4, 413627000, true, false, -1, false
39 Story St #2, 39 Story St #2, 02127, South Boston, MA, 42.33333, -71.04256, 639000, FOR_SALE, CONDO, 60112354, 615, 2, 1, # 2, 8, 8, 932027000, true, false, -1, false
93 Faywood Ave, 93 Faywood Ave, 02128, East Boston, MA, 42.39173, -71.00316, 1075000, FOR_SALE, MULTI_FAMILY, 59120324, 2754, 6, 2, , 6, 1, 500027000, true, false, -1, false
259-261 Emerson St, 259-261 Emerson St, 02127, Boston, MA, 42.334274, -71.03602, 1395000, FOR_SALE, MULTI_FAMILY, 441863868, 1946, 4, 2, , 9, 6, 327227000, true, false, -1, false
1810 Dorchester Ave APT 5, 1810 Dorchester Ave APT 5, 02124, Dorchester, MA, 42.288883, -71.06324, 325000, FOR_SALE, CONDO, 81854007, 510, 1, 1, Apt 5, 10, 4, 13460027000, true, false, -1, false
29-29 Temple Pl #35, 29-29 Temple Pl #35, 02111, Boston, MA, 42.355057, -71.062225, 30000000, FOR_SALE, MULTI_FAMILY, 440945933, 26600, 42, 32, # 35, 1, 2, 1796027000, true, false, -1, false
31 Plainfield St UNIT 2, 31 Plainfield St UNIT 2, 02130, Jamaica Plain, MA, 42.303474, -71.10728, 699000, FOR_SALE, CONDO, 295324942, 983, 2, 2, Unit 2, 1, 10, 586427000, true, false, -1, false
5 Lila Rd, 5 Lila Rd, 02130, Jamaica Plain, MA, 42.303288, -71.128716, 1095000, FOR_SALE, SINGLE_FAMILY, 59135796, 1922, 3, 2, , 4, 2, 2832827000, true, false, -1, false
20 Chestnut St #1, 20 Chestnut St #1, 02129, Boston, MA, 42.3741, -71.059006, 1099000, FOR_SALE, CONDO, 59099962, 1550, 2, 2, # 1, 6, 1, 1018427000, true, false, -1, false
42 & 0 Doncaster St, 42 & 0 Doncaster St, 02131, Roslindale, MA, 42.274193, -71.12631, 759000, FOR_SALE, SINGLE_FAMILY, 402290812, 1548, 4, 2, , 5, 4, 7671227000, true, false, -1, false
271 Dartmouth St APT 5C, 271 Dartmouth St APT 5C, 02116, Boston, MA, 42.35066, -71.077286, 795000, FOR_SALE, CONDO, 2102942485, 625, 1, 1, Apt 5C, 2, 2, 2746427000, true, false, -1, false
42 Saint Rose St, 42 Saint Rose St, 02130, Jamaica Plain, MA, 42.304317, -71.11652, 1150000, FOR_SALE, SINGLE_FAMILY, 59135447, 1997, 4, 2, , 4, 8, 2919227000, true, false, -1, false
163 Endicott St APT 3, 163 Endicott St APT 3, 02113, Boston, MA, 42.36562, -71.05725, 685000, FOR_SALE, CONDO, 71546192, 714, 2, 1, Apt 3, 4, 5, 3264827000, true, false, -1, false
26 Garden St, 26 Garden St, 02114, Boston, MA, 42.36055, -71.0668, 2499000, FOR_SALE, SINGLE_FAMILY, 59174234, 2352, 4, 4, , 5, 8, 3437627000, true, false, -1, false
336 Saratoga St APT 4, 336 Saratoga St APT 4, 02128, East Boston, MA, 42.378895, -71.03094, 649000, FOR_SALE, TOWNHOUSE, 87792071, 1545, 3, 3, Apt 4, 4, 2, 11300027000, true, false, -1, false
3 Bellflower St #3, 3 Bellflower St #3, 02125, Dorchester, MA, 42.324394, -71.05731, 879000, FOR_SALE, CONDO, 441844184, 1280, 2, 2, # 3, 10, 3, 327227000, true, false, -1, false
2 Powers Ct, 2 Powers Ct, 02109, Boston, MA, 42.365883, -71.05176, 2200000, FOR_SALE, MULTI_FAMILY, 441850689, 2655, 6, 4, , 10, 4, 327227000, true, false, -1, false
435 Marlborough St APT 2, 435 Marlborough St APT 2, 02115, Boston, MA, 42.349964, -71.08998, 950000, FOR_SALE, CONDO, 67709791, 760, 2, 2, Apt 2, 5, 7, 3437627000, true, false, -1, false
56 Winthrop St, 56 Winthrop St, 02129, Charlestown, MA, 42.37481, -71.060455, 1997000, FOR_SALE, SINGLE_FAMILY, 59101239, 1839, 4, 2, , 10, 10, 14410427000, true, false, -1, false
126 Marlborough St, 126 Marlborough St, 02116, Boston, MA, 42.35301, -71.07738, 11900000, FOR_SALE, SINGLE_FAMILY, 59171277, 4788, 4, 7, , 6, 1, 3869627000, true, false, -1, false
80 W Cedar St #1A, 80 W Cedar St #1A, 02114, Boston, MA, 42.360134, -71.07018, 828000, FOR_SALE, CONDO, 349465752, 1050, 3, 3, # 1A, 8, 9, 13632827000, true, false, -1, false
25 Westmoor Rd, 25 Westmoor Rd, 02132, West Roxbury, MA, 42.263626, -71.15147, 799999, FOR_SALE, SINGLE_FAMILY, 59160260, 1726, 4, 2, , 8, 10, 3005627000, true, false, -1, false
51 Bennington St UNIT 1, 51 Bennington St UNIT 1, 02128, East Boston, MA, 42.375465, -71.03692, 389900, FOR_SALE, CONDO, 295324752, 948, 2, 1, Unit 1, 8, 10, 5511227000, true, false, -1, false
11 Taylor St, 11 Taylor St, 02118, Boston, MA, 42.343838, -71.06865, 4175000, FOR_SALE, SINGLE_FAMILY, 59181995, 2318, 3, 3, , 7, 9, 3437627000, true, false, -1, false
368 Main St APT 2, 368 Main St APT 2, 02129, Charlestown, MA, 42.37939, -71.06935, 575000, FOR_SALE, CONDO, 59098266, 640, 1, 1, Apt 2, 4, 10, 7844027000, true, false, -1, false
20 Monterey Ave, 20 Monterey Ave, 02126, Mattapan, MA, 42.27575, -71.098366, 555000, FOR_SALE, SINGLE_FAMILY, 59137933, 2316, 4, 2, , 5, 7, 11472827000, true, false, -1, false
129 Sutherland Rd, 129 Sutherland Rd, 02135, Brighton, MA, 42.34039, -71.14764, 1100000, FOR_SALE, SINGLE_FAMILY, 59093630, 1499, 5, 4, , 3, 6, 2228027000, true, false, -1, false
120 Child St #2, 120 Child St #2, 02130, Jamaica Plain, MA, 42.307217, -71.11071, 1595000, FOR_SALE, TOWNHOUSE, 318227092, 2115, 4, 3, # 2, 10, 7, 500027000, true, false, -1, false
296 Savin Hill Ave #2, 296 Savin Hill Ave #2, 02125, Dorchester, MA, 42.31201, -71.0473, 729000, FOR_SALE, CONDO, 81856345, 1112, 2, 2, # 2, 2, 10, 3351227000, true, false, -1, false
722 E 5th St #TOWNHOUSE, 722 E 5th St #TOWNHOUSE, 02127, Boston, MA, 42.334126, -71.0309, 1450000, FOR_SALE, TOWNHOUSE, 439644449, 1780, 3, 4, # TOWNHOUSE, 6, 2, 4733627000, true, false, -1, false
229 Beacon St APT 1, 229 Beacon St APT 1, 02116, Boston, MA, 42.35364, -71.07785, 710000, FOR_SALE, CONDO, 59171135, 724, 1, 1, Apt 1, 6, 9, 4647227000, true, false, -1, true
21 Holman St, 21 Holman St, 02134, Allston, MA, 42.358944, -71.129776, 1195000, FOR_SALE, MULTI_FAMILY, 59087326, 3175, 7, 3, , 3, 4, 6980027000, true, false, -1, false
51 Revere St APT 2, 51 Revere St APT 2, 02114, Boston, MA, 42.359608, -71.06829, 959000, FOR_SALE, CONDO, 59173803, 857, 1, 1, Apt 2, 2, 7, 1623227000, true, false, -1, false
1789 Center St #205, 1789 Center St #205, 02132, West Roxbury, MA, 42.28773, -71.152626, 799900, FOR_SALE, TOWNHOUSE, 441857248, 1295, 2, 2, # 205, 10, 2, 327227000, true, false, -1, false
60 Averton St, 60 Averton St, 02131, Roslindale, MA, 42.282204, -71.13688, 749900, FOR_SALE, SINGLE_FAMILY, 59144417, 1742, 3, 2, , 5, 6, 1104827000, true, false, -1, false
411 Marlborough St APT 7, 411 Marlborough St APT 7, 02115, Boston, MA, 42.35035, -71.08892, 849990, FOR_SALE, CONDO, 59169141, 875, 2, 1, Apt 7, 4, 10, 1364027000, true, false, -1, false
392 E 8th St #1, 392 E 8th St #1, 02127, South Boston, MA, 42.331394, -71.045364, 495000, FOR_SALE, CONDO, 71333555, 449, 1, 1, # 1, 1, 8, 4128827000, true, false, -1, false
44 Chickatawbut St #2, 44 Chickatawbut St #2, 02122, Dorchester, MA, 42.28585, -71.04822, 725000, FOR_SALE, CONDO, 2067316038, 1190, 3, 2, # 2, 6, 6, 845627000, true, false, -1, false
208 H St, 208 H St, 02127, South Boston, MA, 42.330708, -71.0412, 1674900, FOR_SALE, SINGLE_FAMILY, 59151200, 2283, 3, 3, , 4, 10, 4042427000, true, false, -1, false
100 F St, 100 F St, 02127, South Boston, MA, 42.335835, -71.04913, 2699000, FOR_SALE, SINGLE_FAMILY, 59151401, 2928, 5, 4, , 5, 3, 413627000, true, false, -1, false
243 Neponset Valley Pkwy #243, 243 Neponset Valley Pkwy #243, 02136, Hyde Park, MA, 42.236217, -71.12887, 899000, FOR_SALE, TOWNHOUSE, 441154059, 2077, 4, 3, # 243, 4, 5, 1623227000, true, false, -1, false
127 School St, 127 School St, 02119, Boston, MA, 42.31572, -71.10038, 875000, FOR_SALE, MULTI_FAMILY, 59187597, 2094, 5, 3, , 10, 6, 6461627000, true, false, -1, false
1 Melbourne St APT 8, 1 Melbourne St APT 8, 02124, Dorchester, MA, 42.29155, -71.06627, 279000, FOR_SALE, CONDO, 59107937, 604, 2, 1, Apt 8, 7, 9, 1882427000, true, false, -1, false
465 Park Dr APT D, 465 Park Dr APT D, 02215, Boston, MA, 42.346287, -71.10449, 359000, FOR_SALE, CONDO, 59169949, 380, 0, 1, Apt D, 10, 3, 2141627000, true, false, -1, false
31 Pinckney St APT 1, 31 Pinckney St APT 1, 02114, Boston, MA, 42.35895, -71.066315, 1200000, FOR_SALE, CONDO, 59174019, 887, 2, 2, Apt 1, 5, 3, 1191227000, true, false, -1, false
1501 Commonwealth Ave #PENTHOUSE 2, 1501 Commonwealth Ave #PENTHOUSE 2, 02135, Brighton, MA, 42.34748, -71.14139, 999000, FOR_SALE, CONDO, 441727100, 1264, 2, 3, # Penthouse 2, 6, 1, 932027000, true, false, -1, false
34-34.5 Beacon St PENTHOUSE N, 34-34.5 Beacon St PENTHOUSE N, 02108, Boston, MA, 42.35738, -71.06527, 12000000, FOR_SALE, CONDO, 2063017763, 8068, 5, 8, Penthouse N, 6, 3, 82061627000, true, false, -1, false
325 Columbus Ave APT 2, 325 Columbus Ave APT 2, 02116, Boston, MA, 42.346275, -71.0751, 1499000, FOR_SALE, CONDO, 59170940, 1647, 3, 2, Apt 2, 3, 5, 1018427000, true, false, -1, false
8 Lindall Pl APT 1, 8 Lindall Pl APT 1, 02114, Boston, MA, 42.360706, -71.069565, 599000, FOR_SALE, CONDO, 59166538, 509, 1, 1, Apt 1, 2, 4, 2832827000, true, false, -1, false
314 Commonwealth Ave, 314 Commonwealth Ave, 02115, Boston, MA, 42.34926, -71.08606, 6999000, FOR_SALE, CONDO, 2105168791, 4758, 2, 3, , 4, 3, 32381627000, true, false, -1, false
87 Condor St #1, 87 Condor St #1, 02128, East Boston, MA, 42.38247, -71.03696, 439900, FOR_SALE, CONDO, 295324560, 695, 2, 1, # 1, 2, 6, 4560827000, true, false, -1, false
435 Main St #C, 435 Main St #C, 02129, Boston, MA, 42.381554, -71.07088, 829000, FOR_SALE, CONDO, 59100208, 1200, 2, 2, # C, 8, 9, 3351227000, true, false, -1, false
41 Goldfinch Ct, 41 Goldfinch Ct, 02126, Mattapan, MA, 42.287148, -71.09775, 620000, FOR_SALE, TOWNHOUSE, 441820148, 1270, 3, 2, , 10, 3, 413627000, true, false, -1, false
9 Walnut St, 9 Walnut St, 02108, Boston, MA, 42.357502, -71.06617, 9950000, FOR_SALE, SINGLE_FAMILY, 59174707, 6082, 5, 6, , 8, 7, 3610427000, true, false, -1, false
375 Shawmut Ave #1, 375 Shawmut Ave #1, 02118, Boston, MA, 42.341194, -71.072556, 2095000, FOR_SALE, TOWNHOUSE, 349933722, 1876, 3, 3, # 1, 2, 4, 3005627000, true, false, -1, false
8 Wiget St APT 1, 8 Wiget St APT 1, 02113, Boston, MA, 42.363907, -71.05598, 779900, FOR_SALE, CONDO, 59181283, 1122, 3, 2, Apt 1, 10, 10, 2487227000, true, false, -1, false
41 Pearl St #3, 41 Pearl St #3, 02125, Dorchester, MA, 42.315285, -71.05887, 699000, FOR_SALE, CONDO, 71496874, 1250, 3, 2, # 3, 2, 9, 327227000, true, false, -1, false
28-32 Atlantic Ave #415, 28-32 Atlantic Ave #415, 02110, Boston, MA, 42.363277, -71.05015, 1999999, FOR_SALE, CONDO, 59174288, 1668, 2, 2, # 415, 10, 1, 7584827000, true, false, -1, false
7 Franclaire Dr #7, 7 Franclaire Dr #7, 02132, West Roxbury, MA, 42.275074, -71.14932, 569900, FOR_SALE, TOWNHOUSE, 440973282, 1689, 3, 2, # 7, 1, 3, 1709627000, true, false, -1, false
27 Chestnut St, 27 Chestnut St, 02108, Boston, MA, 42.35765, -71.06761, 2899000, FOR_SALE, CONDO, 59174880, 2180, 3, 2, , 5, 8, 2055227000, true, false, -1, false
1415 Commonwealth Ave APT 203, 1415 Commonwealth Ave APT 203, 02135, Brighton, MA, 42.349304, -71.13908, 625000, FOR_SALE, CONDO, 59162656, 1007, 2, 2, Apt 203, 1, 2, 2228027000, true, false, -1, false
466 Park Dr #1, 466 Park Dr #1, 02215, Boston, MA, 42.34601, -71.10513, 2100000, FOR_SALE, CONDO, 318226836, 2147, 4, 3, # 1, 6, 8, 1191227000, true, false, -1, false
8 Lee Hill Rd, 8 Lee Hill Rd, 02131, Roslindale, MA, 42.288647, -71.126564, 949000, FOR_SALE, MULTI_FAMILY, 59142258, 2447, 4, 3, , 8, 10, 2228027000, true, false, -1, false
33 Brimmer St #A, 33 Brimmer St #A, 02108, Boston, MA, 42.357784, -71.07216, 2850000, FOR_SALE, CONDO, 59166669, 1940, 2, 3, # A, 1, 3, 20285627000, true, false, -1, false
48 Coffey St APT 10D, 48 Coffey St APT 10D, 02122, Boston, MA, 42.289284, -71.04893, 469000, FOR_SALE, CONDO, 81854502, 914, 2, 1, Apt 10D, 5, 1, 2141627000, true, false, -1, false
54 Birchwood St, 54 Birchwood St, 02132, West Roxbury, MA, 42.258198, -71.15714, 1099900, FOR_SALE, SINGLE_FAMILY, 59160864, 2946, 3, 3, , 5, 1, 932027000, true, false, -1, false
226 Beacon St, 226 Beacon St, 02116, Boston, MA, 42.35382, -71.078705, 9850000, FOR_SALE, SINGLE_FAMILY, 2095523071, 7653, 5, 8, , 2, 6, 23482427000, true, false, -1, false
