Street Address, Street Name, Zipcode, City, State, Latitude, Longitude, Price, Listing Type, Home Type, ZPID, Area, Bedrooms, Bathrooms, Unit, Floor, Block, Time on Zillow, Is Non-Owner Occupied, Is Zillow Owned, Days on Zillow, Is Showcase Listing
21 Gibbs St APT 1, 21 Gibbs St APT 1, 02446, Brookline, MA, 42.34831, -71.12352, 7500, FOR_RENT, APARTMENT, 2127206883, 1518, 5, 2, Apt 1, 2, 1, 206662000, true, false, -1, false
24 Alton Pl #24B, 24 Alton Pl #24B, 02446, Brookline, MA, 42.339417, -71.11975, 3900, FOR_RENT, APARTMENT, 441853861, undefined, 2, 2, # 24B, 1, 9, 265721000, true, false, -1, false
400 Coolidge St #307, 400 Coolidge St #307, 02446, Brookline, MA, 42.34626, -71.12752, 3600, FOR_RENT, APARTMENT, 2057333320, undefined, 2, 2, # 307, 8, 1, 16125184000, true, false, -1, false
135 Freeman St #8, 135 Freeman St #8, 02446, Brookline, MA, 42.34737, -71.11525, 3900, FOR_RENT, APARTMENT, 441763473, 818, 1, 2, # 8, 4, 9, 717220000, true, false, -1, false
77 Monmouth St #704, 77 Monmouth St #704, 02446, Brookline, MA, 42.344837, -71.10695, 3900, FOR_RENT, APARTMENT, 2055280520, 1200, 2, 2, # 704, 8, 4, 881703000, true, false, -1, false
77 Monmouth St #415D, 77 Monmouth St #415D, 02446, Brookline, MA, 42.34488, -71.10681, 3200, FOR_RENT, APARTMENT, 2056474967, 780, 1, 1, # 415D, 2, 9, 881789000, true, false, -1, false
143 Babcock St APT 3, 143 Babcock St APT 3, 02446, Brookline, MA, 42.348083, -71.12064, 2875, FOR_RENT, APARTMENT, 56561167, 1009, 2, 1, Apt 3, 10, 4, 1010475000, true, false, -1, false
1110 Beacon St APT G1, 1110 Beacon St APT G1, 02446, Brookline, MA, 42.345238, -71.11157, 3000, FOR_RENT, APARTMENT, 2107641014, 800, 2, 1, Apt G1, 9, 6, 886619000, true, false, -1, false
68 Thornton Rd, 68 Thornton Rd, 02467, Chestnut Hill, MA, 42.29823, -71.15442, 4120, FOR_RENT, TOWNHOUSE, 2096089284, 1235, 2, 3, , 7, 7, 2186534000, true, false, -1, false
6 Kilsyth Rd #3, 6 Kilsyth Rd #3, 02445, Brookline, MA, 42.3377, -71.144226, 6500, FOR_RENT, APARTMENT, 2055217911, 1600, 5, 2, # 3, 9, 10, 25164616000, true, false, -1, false
37 Claflin Rd APT 1, 37 Claflin Rd APT 1, 02445, Brookline, MA, 42.33673, -71.13673, 3150, FOR_RENT, APARTMENT, 2126778351, undefined, 2, 1, Apt 1, 10, 6, 2687265000, true, false, -1, false
104 Independence Dr #104, 104 Independence Dr #104, 02467, Chestnut Hill, MA, 42.299484, -71.15507, 3135, FOR_RENT, APARTMENT, 440623687, 785, 1, 1, # 104, 7, 3, 2601499000, true, false, -1, false
310 Tappan St APT 6, 310 Tappan St APT 6, 02445, Brookline, MA, 42.3361, -71.1383, 2850, FOR_RENT, APARTMENT, 2116162636, 900, 2, 1, Apt 6, 3, 9, 3375239000, true, false, -1, false
38 Juniper St APT 114, 38 Juniper St APT 114, 02445, Brookline, MA, 42.33104, -71.11614, 3100, FOR_RENT, APARTMENT, 82230606, 850, 2, 1, Apt 114, 7, 7, 3563016000, true, false, -1, false
11 Independence Dr, 11 Independence Dr, 02467, Chestnut Hill, MA, 42.30091, -71.1547, 5095, FOR_RENT, TOWNHOUSE, 2058194521, 1470, 3, 3, , 1, 10, 4074113000, true, false, -1, false
1455 Beacon St APT 35, 1455 Beacon St APT 35, 02446, Brookline, MA, 42.339996, -71.127304, 3800, FOR_RENT, APARTMENT, 2090519521, undefined, 1, 1, Apt 35, 7, 10, 3302378000, true, false, -1, false
1401 Beacon St #913669801, 1401 Beacon St #913669801, 02446, Brookline, MA, 42.340836, -71.12465, 2650, FOR_RENT, APARTMENT, 2097462724, undefined, 1, 1, # 913669801, 9, 10, 3212305000, true, false, -1, false
40-46 Harvard Ave, 40-46 Harvard Ave, 02446, Brookline, MA, 42.335865, -71.12327, 2785, FOR_RENT, APARTMENT, 295169419, 700, 1, 1, , 6, 8, 2547963000, true, false, -1, false
20 Chapel St APT A1003, 20 Chapel St APT A1003, 02446, Brookline, MA, 42.341503, -71.11172, 3995, FOR_RENT, APARTMENT, 82167367, 780, 1, 1, Apt A1003, 10, 4, 6230366000, true, false, -1, false
1465 Beacon St #14, 1465 Beacon St #14, 02446, Brookline, MA, 42.34011, -71.127945, 3000, FOR_RENT, APARTMENT, 441824414, 760, 1, 1, # 14, 9, 1, 370708000, true, false, -1, false
184 Saint Paul St #3, 184 Saint Paul St #3, 02446, Brookline, MA, 42.343987, -71.11736, 7300, FOR_RENT, APARTMENT, 2082104039, undefined, 5, 2, # 3, 6, 1, 1130141000, true, false, -1, false
33 Stearns Rd APT 1, 33 Stearns Rd APT 1, 02446, Brookline, MA, 42.34003, -71.119064, 4300, FOR_RENT, APARTMENT, 2107108731, 1400, 3, 1, Apt 1, 9, 9, 3989236000, true, false, -1, false
176 Freeman St #917, 176 Freeman St #917, 02446, Brookline, MA, 42.347374, -71.11731, 3800, FOR_RENT, APARTMENT, 2112574047, 9999, 2, 2, # 917, 9, 5, 25671673000, true, false, -1, false
37 Vernon St #303, 37 Vernon St #303, 02446, Brookline, MA, 42.339046, -71.123276, 3431, FOR_RENT, APARTMENT, 2058029294, 850, 2, 1, # 303, 4, 1, 3915664000, true, false, -1, false
42 Williams St #204, 42 Williams St #204, 02446, Brookline, MA, 42.343227, -71.12642, 3450, FOR_RENT, APARTMENT, 348333149, 800, 2, 1, # 204, 9, 1, 15653977000, true, false, -1, false
1680A Beacon St #2, 1680A Beacon St #2, 02445, Brookline, MA, 42.339077, -71.137924, 4200, FOR_RENT, APARTMENT, 440046328, 1140, 2, 2, # 2, 9, 7, 2968613000, true, false, -1, false
19 Englewood Ave APT 7, 19 Englewood Ave APT 7, 02445, Brookline, MA, 42.338512, -71.14539, 2750, FOR_RENT, APARTMENT, 56564184, 972, 2, 1, Apt 7, 1, 6, 380088000, true, false, -1, false
1791 Beacon St #2, 1791 Beacon St #2, 02445, Brookline, MA, 42.33721, -71.1427, 3350, FOR_RENT, APARTMENT, 352407720, 999, 2, 1, # 2, 9, 4, 10659475000, true, false, -1, false
1910 Beacon St #1, 1910 Beacon St #1, 02445, Brookline, MA, 42.336884, -71.14752, 6200, FOR_RENT, APARTMENT, 2088725313, 9999, 5, 2, # 1, 8, 7, 6509101000, true, false, -1, false
1796 Beacon St #1, 1796 Beacon St #1, 02445, Brookline, MA, 42.337894, -71.143295, 4700, FOR_RENT, APARTMENT, 2119437587, 9999, 3, 2, # 1, 2, 10, 8930338000, true, false, -1, false
231 Rawson Rd APT 5, 231 Rawson Rd APT 5, 02445, Brookline, MA, 42.33719, -71.136795, 3250, FOR_RENT, APARTMENT, 56568401, 963, 1, 1, Apt 5, 6, 8, 961098000, true, false, -1, false
1712 Beacon St #2, 1712 Beacon St #2, 02445, Brookline, MA, 42.33874, -71.13951, 5750, FOR_RENT, APARTMENT, 2088144632, 2100, 2, 3, # 2, 5, 8, 11904270000, true, false, -1, false
12-2 Dean Rd #O2, 12-2 Dean Rd #O2, 02445, Brookline, MA, 42.3336, -71.14585, 6000, FOR_RENT, APARTMENT, 402574247, 2400, 4, 3, # O2, 3, 2, 7370632000, true, false, -1, false
322 Saint Paul St #3E, 322 Saint Paul St #3E, 02446, Brookline, MA, 42.34894, -71.116554, 9000, FOR_RENT, APARTMENT, 441741593, 2000, 6, 2, # 3E, 5, 4, 829095000, true, false, -1, false
13 Stearns Rd #7, 13 Stearns Rd #7, 02446, Brookline, MA, 42.340347, -71.11979, 4500, FOR_RENT, APARTMENT, 353757211, 1300, 3, 1, # 7, 8, 1, 9616770000, true, false, -1, false
41 Park St #41, 41 Park St #41, 02446, Brookline, MA, 42.337646, -71.12456, 4500, FOR_RENT, APARTMENT, 2079713305, 1300, 2, 2, # 41, 5, 6, 13157888000, true, false, -1, false
113 Westbourne Ter #3, 113 Westbourne Ter #3, 02446, Brookline, MA, 42.34262, -71.138, 4000, FOR_RENT, APARTMENT, 2084870536, 1800, 4, 1, # 3, 9, 4, 14363584000, true, false, -1, false
1846 Beacon St #2, 1846 Beacon St #2, 02445, Brookline, MA, 42.33718, -71.14547, 4700, FOR_RENT, APARTMENT, 415767355, 9999, 3, 2, # 2, 10, 7, 6509226000, true, false, -1, false
1891 Beacon St APT 1, 1891 Beacon St APT 1, 02445, Brookline, MA, 42.336308, -71.14735, 4200, FOR_RENT, APARTMENT, 56569453, 1500, 3, 2, Apt 1, 8, 6, 3625187000, true, false, -1, false
23 Netherlands Rd #1, 23 Netherlands Rd #1, 02445, Brookline, MA, 42.33599, -71.11199, 4725, FOR_RENT, APARTMENT, 66816910, 1400, 3, 1, # 1, 8, 6, 2704030000, true, false, -1, false
9 Rice St #4A, 9 Rice St #4A, 02445, Brookline, MA, 42.32721, -71.12355, 2800, FOR_RENT, APARTMENT, 440214534, 800, 2, 1, # 4A, 2, 6, 3404222000, true, false, -1, false
26 Sheafe St UNIT 2, 26 Sheafe St UNIT 2, 02467, Chestnut Hill, MA, 42.322445, -71.16462, 4800, FOR_RENT, APARTMENT, 2078011268, 1640, 3, 2, Unit 2, 3, 2, 2022956000, true, false, -1, false
33 Oakland Rd #3, 33 Oakland Rd #3, 02445, Brookline, MA, 42.32796, -71.12377, 2700, FOR_RENT, APARTMENT, 433575988, 700, 1, 1, # 3, 10, 1, 5902568000, true, false, -1, false
53 University Rd #1A, 53 University Rd #1A, 02445, Brookline, MA, 42.33786, -71.13399, 3800, FOR_RENT, APARTMENT, 439871679, 1500, 2, 2, # 1A, 6, 4, 4274730000, true, false, -1, false
19 Williams St, 19 Williams St, 02446, Brookline, MA, 42.34395, -71.12609, 4750, FOR_RENT, TOWNHOUSE, 56562905, 1456, 3, 3, , 7, 2, 54846000, true, false, -1, false
313 Tappan St APT 2, 313 Tappan St APT 2, 02445, Brookline, MA, 42.33648, -71.13755, 4300, FOR_RENT, APARTMENT, 56568491, 1243, 3, 2, Apt 2, 5, 7, 11995300000, true, false, -1, false
87 Sherman Rd, 87 Sherman Rd, 02467, Chestnut Hill, MA, 42.29975, -71.15807, 3630, FOR_RENT, TOWNHOUSE, 2116043216, 911, 2, 2, , 6, 9, 141205000, true, false, -1, false
45 Mason Ter APT 3, 45 Mason Ter APT 3, 02446, Brookline, MA, 42.34067, -71.131355, 3850, FOR_RENT, APARTMENT, 56563619, 1314, 2, 1, Apt 3, 3, 7, 227402000, true, false, -1, false
1687 Beacon St #2B, 1687 Beacon St #2B, 02445, Brookline, MA, 42.338753, -71.13822, 4000, FOR_RENT, APARTMENT, 441884668, undefined, 3, 2, # 2B, 9, 9, 146343000, true, false, -1, false
6 Sewall Ave #A, 6 Sewall Ave #A, 02446, Brookline, MA, 42.340553, -71.12056, 3750, FOR_RENT, APARTMENT, 441862998, undefined, 3, 2, # A, 10, 10, 220546000, true, false, -1, false
83 Gibbs St #1A, 83 Gibbs St #1A, 02446, Brookline, MA, 42.348957, -71.12577, 10000, FOR_RENT, APARTMENT, 2081226449, undefined, 6, 3, # 1A, 5, 8, 221363000, true, false, -1, false
50 Park St APT 12, 50 Park St APT 12, 02446, Brookline, MA, 42.33803, -71.125206, 3750, FOR_RENT, APARTMENT, 56568000, 1186, 2, 2, Apt 12, 6, 5, 286697000, true, false, -1, false
389 Harvard St APT 4, 389 Harvard St APT 4, 02446, Brookline, MA, 42.345066, -71.12598, 1950, FOR_RENT, APARTMENT, 2071653734, 400, 0, 1, Apt 4, 8, 5, 401061000, true, false, -1, false
48 Saint Marys St #2B, 48 Saint Marys St #2B, 02446, Brookline, MA, 42.34808, -71.106995, 6500, FOR_RENT, APARTMENT, 441840298, undefined, 5, 2, # 2B, 4, 8, 332387000, true, false, -1, false
35 Sheafe St #2, 35 Sheafe St #2, 02467, Chestnut Hill, MA, 42.322582, -71.16512, 3000, FOR_RENT, APARTMENT, 2079507835, 1050, 2, 1, # 2, 10, 5, 357375000, true, false, -1, false
7-10 Harvard Sq #3F, 7-10 Harvard Sq #3F, 02445, Brookline, MA, 42.332973, -71.11872, 4500, FOR_RENT, APARTMENT, 441801492, 675, 2, 1, # 3F, 6, 2, 459169000, true, false, -1, false
301 Tappan St #3, 301 Tappan St #3, 02445, Brookline, MA, 42.335796, -71.137505, 4500, FOR_RENT, APARTMENT, 2083635179, 1400, 4, 2, # 3, 9, 2, 367432000, true, false, -1, false
7-8 High Street Pl #1F, 7-8 High Street Pl #1F, 02445, Brookline, MA, 42.326015, -71.12089, 3000, FOR_RENT, APARTMENT, 441797801, 1000, 2, 1, # 1F, 2, 5, 474738000, true, false, -1, false
331 Cypress St #2, 331 Cypress St #2, 02445, Brookline, MA, 42.32453, -71.121635, 3795, FOR_RENT, APARTMENT, 2106450005, 1350, 3, 2, # 2, 8, 5, 360710000, true, false, -1, false
387 Harvard St #4, 387 Harvard St #4, 02446, Brookline, MA, 42.345, -71.12593, 1950, FOR_RENT, APARTMENT, 441818997, 400, 0, 1, # 4, 7, 7, 401025000, true, false, -1, false
27 Eliot St #SF, 27 Eliot St #SF, 02467, Chestnut Hill, MA, 42.327045, -71.14457, 7000, FOR_RENT, APARTMENT, 441759968, 2430, 4, 2, # SF, 6, 10, 746658000, true, false, -1, false
16 Davis Ave APT 8, 16 Davis Ave APT 8, 02445, Brookline, MA, 42.332462, -71.11939, 2500, FOR_RENT, APARTMENT, 2105652825, 907, 1, 1, Apt 8, 2, 6, 2428673000, true, false, -1, false
1589 Beacon St APT 6, 1589 Beacon St APT 6, 02446, Brookline, MA, 42.339237, -71.133446, 2600, FOR_RENT, APARTMENT, 2127502420, 600, 1, 1, Apt 6, 8, 2, 804664000, true, false, -1, false
15 Stearns Rd APT 3E, 15 Stearns Rd APT 3E, 02446, Brookline, MA, 42.34008, -71.1199, 4500, FOR_RENT, APARTMENT, 2057188526, 1200, 3, 1, Apt 3E, 7, 2, 829172000, true, false, -1, false
158 Cypress St #1DW, 158 Cypress St #1DW, 02445, Brookline, MA, 42.329197, -71.12581, 6800, FOR_RENT, APARTMENT, 441712827, undefined, 6, 3, # 1DW, 9, 1, 919308000, true, false, -1, false
65 Park St APT 4, 65 Park St APT 4, 02446, Brookline, MA, 42.338696, -71.12408, 3800, FOR_RENT, APARTMENT, 56566664, 1100, 2, 2, Apt 4, 5, 4, 804085000, true, false, -1, false
15 Francis St APT 12, 15 Francis St APT 12, 02446, Brookline, MA, 42.33892, -71.113335, 2200, FOR_RENT, APARTMENT, 56564946, 460, 0, 1, Apt 12, 7, 6, 11183338000, true, false, -1, false
96 Marion Ter #33, 96 Marion Ter #33, 02446, Brookline, MA, 42.339676, -71.12335, 2500, FOR_RENT, APARTMENT, 441623026, undefined, 1, 1, # 33, 3, 9, 1092218000, true, false, -1, false
95 Westbourne Ter #1, 95 Westbourne Ter #1, 02446, Brookline, MA, 42.342327, -71.13715, 4300, FOR_RENT, APARTMENT, 2077213994, 1500, 3, 2, # 1, 5, 7, 11181513000, true, false, -1, false
15 Warwick Rd #3A, 15 Warwick Rd #3A, 02445, Brookline, MA, 42.338272, -71.142975, 4400, FOR_RENT, APARTMENT, 441723384, 1600, 3, 1, # 3A, 8, 7, 896781000, true, false, -1, false
18 Dean Rd #3, 18 Dean Rd #3, 02445, Brookline, MA, 42.337124, -71.141335, 4900, FOR_RENT, APARTMENT, 2098392868, 2200, 3, 2, # 3, 5, 1, 9825411000, true, false, -1, false
96 Winthrop Rd #1, 96 Winthrop Rd #1, 02445, Brookline, MA, 42.337032, -71.1319, 3000, FOR_RENT, APARTMENT, 2086447793, 1000, 2, 1, # 1, 6, 1, 1308396000, true, false, -1, false
32 Hammond Pond Pkwy #32, 32 Hammond Pond Pkwy #32, 02467, Chestnut Hill, MA, 42.31087, -71.16498, 4450, FOR_RENT, TOWNHOUSE, 433495192, 1824, 3, 3, # 32, 7, 4, 1036910000, true, false, -1, false
1109 Beacon St #21, 1109 Beacon St #21, 02446, Brookline, MA, 42.344624, -71.11127, 4100, FOR_RENT, APARTMENT, 440970263, undefined, 2, 2, # 21, 8, 10, 1696997000, true, false, -1, false
1109 Beacon St #34, 1109 Beacon St #34, 02446, Brookline, MA, 42.34467, -71.11166, 4200, FOR_RENT, APARTMENT, 440970262, undefined, 2, 2, # 34, 2, 6, 1697001000, true, false, -1, false
103 Lawton St #2, 103 Lawton St #2, 02446, Brookline, MA, 42.34914, -71.12718, 4850, FOR_RENT, APARTMENT, 2116283023, 1400, 3, 2, # 2, 7, 3, 1027031000, true, false, -1, false
197 Saint Paul St #1G, 197 Saint Paul St #1G, 02446, Brookline, MA, 42.3443, -71.11699, 3700, FOR_RENT, APARTMENT, 402454187, 1000, 2, 1, # 1G, 2, 9, 7458422000, true, false, -1, false
6 Ayr Rd #2B, 6 Ayr Rd #2B, 02135, Brighton, MA, 42.336773, -71.148766, 2650, FOR_RENT, APARTMENT, 440922364, undefined, 1, 1, # 2B, 7, 6, 1861638000, true, false, -1, false
54 Coolidge St #A, 54 Coolidge St #A, 02446, Brookline, MA, 42.345795, -71.12807, 2800, FOR_RENT, APARTMENT, 2071064650, 950, 2, 2, # A, 6, 5, 1383464000, true, false, -1, false
97 University Rd #1, 97 University Rd #1, 02445, Brookline, MA, 42.337612, -71.13194, 3400, FOR_RENT, APARTMENT, 2119699903, undefined, 3, 1, # 1, 3, 7, 2300076000, true, false, -1, false
203 High St, 203 High St, 02445, Brookline, MA, 42.325115, -71.12127, 3400, FOR_RENT, APARTMENT, 56571811, 1320, 6, 1, , 9, 9, 2435604000, true, false, -1, false
38 Auburn St #A, 38 Auburn St #A, 02446, Brookline, MA, 42.337753, -71.12329, 3150, FOR_RENT, APARTMENT, 2061828216, 846, 1, 1, # A, 9, 6, 2645954000, true, false, -1, false
98 Sewall Ave APT 1, 98 Sewall Ave APT 1, 02446, Brookline, MA, 42.34198, -71.11688, 3250, FOR_RENT, APARTMENT, 56564739, 804, 1, 1, Apt 1, 7, 3, 2645946000, true, false, -1, false
327 Saint Paul St #11, 327 Saint Paul St #11, 02446, Brookline, MA, 42.34914, -71.11586, 8200, FOR_RENT, APARTMENT, 440570165, 2500, 5, 2, # 11, 7, 1, 2737416000, true, false, -1, false
1731 Beacon St APT 315, 1731 Beacon St APT 315, 02445, Brookline, MA, 42.33784, -71.13986, 2500, FOR_RENT, APARTMENT, 56568734, 980, 1, 1, Apt 315, 6, 8, 2695191000, true, false, -1, false
173 Freeman St, 173 Freeman St, 02446, Brookline, MA, 42.347366, -71.11723, 3700, FOR_RENT, APARTMENT, 2103812458, undefined, 2, 2, , 3, 8, 1462805000, true, false, -1, false
79 Winchester St #1, 79 Winchester St #1, 02446, Brookline, MA, 42.3431, -71.12745, 3500, FOR_RENT, APARTMENT, 441181871, undefined, 2, 1, # 1, 3, 5, 2896677000, true, false, -1, false
91 Verndale St #2DW, 91 Verndale St #2DW, 02446, Brookline, MA, 42.346855, -71.13327, 6500, FOR_RENT, APARTMENT, 440356051, undefined, 4, 2, # 2DW, 1, 10, 3163266000, true, false, -1, false
183 Winthrop Rd #1, 183 Winthrop Rd #1, 02445, Brookline, MA, 42.33825, -71.135925, 2275, FOR_RENT, APARTMENT, 2110565175, 550, 1, 1, # 1, 8, 5, 3220362000, true, false, -1, false
17 Freeman St #709, 17 Freeman St #709, 02446, Brookline, MA, 42.346924, -71.11374, 3700, FOR_RENT, APARTMENT, 440156300, undefined, 2, 2, # 709, 8, 3, 3549705000, true, false, -1, false
98 Marion Ter #33, 98 Marion Ter #33, 02446, Brookline, MA, 42.339664, -71.12335, 2500, FOR_RENT, APARTMENT, 440179099, undefined, 1, 1, # 33, 4, 5, 3506914000, true, false, -1, false
261 Walnut St #3, 261 Walnut St #3, 02445, Brookline, MA, 42.329113, -71.12473, 5200, FOR_RENT, TOWNHOUSE, 2097748481, 1470, 4, 2, # 3, 1, 8, 1546598000, true, false, -1, false
29 Eliot St #4, 29 Eliot St #4, 02467, Chestnut Hill, MA, 42.3271, -71.14466, 6200, FOR_RENT, APARTMENT, 440652294, 2430, 4, 2, # 4, 3, 3, 2579245000, true, false, -1, false
208-212 Winthrop Rd #31, 208-212 Winthrop Rd #31, 02445, Brookline, MA, 42.337566, -71.134514, 2600, FOR_RENT, APARTMENT, 440787949, 555, 2, 1, # 31, 8, 7, 2163278000, true, false, -1, false
187 Winchester St #2, 187 Winchester St #2, 02446, Brookline, MA, 42.3452, -71.13174, 5000, FOR_RENT, APARTMENT, 439894598, undefined, 5, 2, # 2, 8, 9, 4201828000, true, false, -1, false
70 Cypress St APT 2, 70 Cypress St APT 2, 02445, Brookline, MA, 42.332592, -71.1246, 3000, FOR_RENT, APARTMENT, 2082798881, undefined, 1, 1, Apt 2, 3, 3, 4114846000, true, false, -1, false
35 Saint Paul St APT 1, 35 Saint Paul St APT 1, 02446, Brookline, MA, 42.337875, -71.11819, 2500, FOR_RENT, CONDO, 56565289, 648, 1, 1, Apt 1, 2, 3, 3531389000, true, false, -1, false
1465 Beacon St #4, 1465 Beacon St #4, 02446, Brookline, MA, 42.34001, -71.12775, 3300, FOR_RENT, APARTMENT, 2087501945, undefined, 2, 1, # 4, 7, 9, 4418649000, true, false, -1, false
36 Bartlett Crescent # FL 1ST, 36 Bartlett Crescent # FL 1ST, 02446, Brookline, MA, 42.342045, -71.13923, 1800, FOR_RENT, TOWNHOUSE, 2092906408, 500, 1, 1, Fl 1ST, 4, 7, 2857529000, true, false, -1, false
89 Thornton Rd #2F, 89 Thornton Rd #2F, 02467, Chestnut Hill, MA, 42.29814, -71.15537, 3760, FOR_RENT, APARTMENT, 439807030, undefined, 2, 2, # 2F, 8, 4, 4441261000, true, false, -1, false
14 Lanark Rd #16C, 14 Lanark Rd #16C, 02135, Brighton, MA, 42.33847, -71.14614, 6200, FOR_RENT, APARTMENT, 439707506, 3500, 5, 5, # 16C, 7, 5, 4634618000, true, false, -1, false
8 Edwin St #3, 8 Edwin St #3, 02445, Brookline, MA, 42.327316, -71.12525, 5600, FOR_RENT, APARTMENT, 439713753, undefined, 4, 2, # 3, 8, 3, 4605827000, true, false, -1, false
98 Lanark Rd #2, 98 Lanark Rd #2, 02135, Brighton, MA, 42.33869, -71.14625, 2400, FOR_RENT, APARTMENT, 439707504, undefined, 1, 1, # 2, 6, 7, 4634647000, true, false, -1, false
18 Roberts St APT 4, 18 Roberts St APT 4, 02445, Brookline, MA, 42.327065, -71.12306, 2250, FOR_RENT, APARTMENT, 2068981787, 650, 1, 1, Apt 4, 3, 9, 4692361000, true, false, -1, false
10 Homer St APT 1, 10 Homer St APT 1, 02445, Brookline, MA, 42.336014, -71.11994, 4595, FOR_RENT, APARTMENT, 56569420, 1500, 3, 2, Apt 1, 1, 4, 5066593000, true, false, -1, false
13 Strathmore Rd #4D, 13 Strathmore Rd #4D, 02445, Brookline, MA, 42.33604, -71.14595, 5600, FOR_RENT, APARTMENT, 439532126, undefined, 4, 2, # 4D, 7, 7, 4966541000, true, false, -1, false
220 Monmouth St #902, 220 Monmouth St #902, 02446, Brookline, MA, 42.34512, -71.10756, 4500, FOR_RENT, APARTMENT, 441797279, undefined, 3, 2, # 902, 5, 8, 5066628000, true, false, -1, false
92 Browne St #2, 92 Browne St #2, 02446, Brookline, MA, 42.345963, -71.11984, 5995, FOR_RENT, APARTMENT, 2096693694, 1800, 3, 2, # 2, 10, 4, 5225015000, true, false, -1, false
93 Verndale St #2, 93 Verndale St #2, 02446, Brookline, MA, 42.346405, -71.13333, 6500, FOR_RENT, APARTMENT, 439287126, 2100, 4, 2, # 2, 7, 9, 5153006000, true, false, -1, false
21 Strathmore Rd #2B, 21 Strathmore Rd #2B, 02445, Brookline, MA, 42.336033, -71.14665, 4800, FOR_RENT, APARTMENT, 439532124, undefined, 3, 2, # 2B, 10, 1, 4966553000, true, false, -1, false
16 Leverett St #14, 16 Leverett St #14, 02445, Brookline, MA, 42.330772, -71.12277, 3000, FOR_RENT, APARTMENT, 405811702, undefined, 2, 1, # 14, 9, 4, 6833315000, true, false, -1, false
164 Newton St UNIT 164, 164 Newton St UNIT 164, 02445, Brookline, MA, 42.309982, -71.1415, 30000, FOR_RENT, APARTMENT, 352056298, 8400, 7, 7, Unit 164, 7, 2, 4602679000, true, false, -1, false
44 Washington St APT 1005, 44 Washington St APT 1005, 02445, Brookline, MA, 42.33161, -71.114746, 2550, FOR_RENT, APARTMENT, 56570767, 500, 0, 1, Apt 1005, 4, 6, 5386118000, true, false, -1, false
58 Babcock St #28BB, 58 Babcock St #28BB, 02446, Brookline, MA, 42.34518, -71.12199, 3100, FOR_RENT, APARTMENT, 439234342, undefined, 1, 1, # 28BB, 5, 10, 5322807000, true, false, -1, false
1 Roberts St #2F, 1 Roberts St #2F, 02445, Brookline, MA, 42.32653, -71.123634, 4000, FOR_RENT, APARTMENT, 439477905, undefined, 4, 1, # 2F, 10, 4, 5052701000, true, false, -1, false
16 Short St APT 5, 16 Short St APT 5, 02446, Brookline, MA, 42.341152, -71.12814, 3850, FOR_RENT, APARTMENT, 2099376723, undefined, 2, 1, Apt 5, 6, 8, 5671393000, true, false, -1, false
1442 Beacon St #302, 1442 Beacon St #302, 02446, Brookline, MA, 42.340725, -71.12708, 3344, FOR_RENT, APARTMENT, 435185324, 350, 0, 1, # 302, 6, 2, 5844236000, true, false, -1, false
1442 Beacon St #702, 1442 Beacon St #702, 02446, Brookline, MA, 42.34077, -71.12732, 3444, FOR_RENT, APARTMENT, 435185338, 350, 1, 1, # 702, 3, 3, 5844236000, true, false, -1, false
1851 Beacon St #2B, 1851 Beacon St #2B, 02445, Brookline, MA, 42.337124, -71.145775, 5100, FOR_RENT, APARTMENT, 430706142, undefined, 3, 1, # 2B, 5, 9, 5996627000, true, false, -1, false
9 High Street Pl APT 1, 9 High Street Pl APT 1, 02445, Brookline, MA, 42.326233, -71.12117, 3200, FOR_RENT, APARTMENT, 56569358, undefined, 2, 1, Apt 1, 7, 8, 6174492000, true, false, -1, false
12-16 Homer St #1, 12-16 Homer St #1, 02445, Brookline, MA, 42.335938, -71.119576, 4595, FOR_RENT, APARTMENT, 426491957, 1500, 3, 2, # 1, 10, 7, 6143108000, true, false, -1, false
281 Saint Paul St #35, 281 Saint Paul St #35, 02446, Brookline, MA, 42.34753, -71.11641, 3950, FOR_RENT, APARTMENT, 420008165, 999, 2, 1, # 35, 10, 10, 6361965000, true, false, -1, false
672 Washington St APT 5, 672 Washington St APT 5, 02446, Brookline, MA, 42.338467, -71.13378, 2750, FOR_RENT, APARTMENT, 2126746461, 999, 1, 1, Apt 5, 2, 9, 4288436000, true, false, -1, false
160 Independence Dr, 160 Independence Dr, 02467, Chestnut Hill, MA, 42.298706, -71.156296, 3105, FOR_RENT, APARTMENT, 2119386454, 785, 1, 1, , 6, 7, 5662553000, true, false, -1, false
107 Independence Dr, 107 Independence Dr, 02467, Chestnut Hill, MA, 42.299667, -71.155975, 3770, FOR_RENT, APARTMENT, 2121109318, 984, 2, 1, , 10, 2, 889842000, true, false, -1, false
726 Washington St APT 4, 726 Washington St APT 4, 02446, Brookline, MA, 42.33995, -71.13651, 2400, FOR_RENT, APARTMENT, 2109047439, 999, 1, 1, Apt 4, 10, 4, 6447681000, true, false, -1, false
726 Washington St APT 6, 726 Washington St APT 6, 02446, Brookline, MA, 42.339935, -71.1366, 2400, FOR_RENT, APARTMENT, 2107197394, 999, 1, 1, Apt 6, 4, 8, 6448554000, true, false, -1, false
37-39 Harvard Ave #3, 37-39 Harvard Ave #3, 02446, Brookline, MA, 42.336487, -71.122826, 4800, FOR_RENT, APARTMENT, 352416784, 1500, 4, 2, # 3, 1, 7, 6412749000, true, false, -1, false
